stars,forks,watchers,issues,age_days,commits,popularity_score
497,62,497,0,2178,100,360.29999999999995
497,44,497,7,778,100,356.0
497,82,497,11,2704,100,363.19999999999993
497,107,497,18,3322,100,367.49999999999994
497,75,497,11,3483,100,361.79999999999995
497,242,497,19,3814,100,394.40000000000003
497,11,497,5,1112,100,349.59999999999997
497,134,497,3,1793,100,374.4
497,63,497,16,5455,100,358.9
497,96,497,10,3333,100,366.09999999999997
497,76,497,1,1489,100,362.99999999999994
497,391,497,6,5079,100,425.49999999999994
497,177,497,6,1030,100,382.69999999999993
497,48,497,8,5079,100,356.7
497,85,497,0,2508,100,364.9
497,56,497,0,512,100,359.09999999999997
497,92,497,14,2476,100,364.9
497,39,497,2,1000,100,355.5
497,7,497,27,1301,100,346.59999999999997
497,75,497,1,4878,100,362.79999999999995
497,61,497,17,1049,100,358.4
497,81,497,5,2065,100,363.59999999999997
497,122,497,11,1881,100,371.19999999999993
497,184,497,0,4362,100,384.7
497,182,497,7,3777,100,383.59999999999997
497,25,497,11,631,100,351.79999999999995
497,22,497,3,962,100,351.99999999999994
497,22,497,28,1652,100,349.49999999999994
497,34,497,14,1074,100,353.3
497,59,497,4,5080,100,359.3
497,83,497,0,3668,100,364.5
497,123,497,44,5001,100,368.1
497,227,497,1,4267,100,393.2
497,29,497,46,3018,100,349.09999999999997
497,30,497,19,4195,100,352.0
497,102,497,0,4388,100,368.29999999999995
497,26,497,11,2704,100,351.99999999999994
497,44,497,19,2658,100,354.8
497,52,497,12,1404,100,357.09999999999997
497,78,497,3,3869,100,363.2
497,94,497,9,1318,100,365.8
497,24,497,21,1918,100,350.59999999999997
497,212,497,7,4881,100,389.6
497,70,497,1,3231,100,361.79999999999995
497,101,497,1,1311,100,367.99999999999994
497,72,497,26,1063,100,359.69999999999993
497,61,497,35,3556,100,356.59999999999997
497,85,497,17,4563,100,363.2
497,85,497,2,4458,100,364.7
497,45,497,3,2515,100,356.59999999999997
497,66,497,1,3962,100,360.99999999999994
497,145,497,1,5498,100,376.79999999999995
497,47,497,4,4721,100,356.9
497,2,497,1,2095,100,348.19999999999993
497,31,497,1,4077,100,353.99999999999994
497,24,497,34,2574,100,349.3
497,29,497,22,2816,100,351.5
497,107,497,1,4837,100,369.19999999999993
497,261,497,4,4107,100,399.7
497,76,497,5,4303,100,362.59999999999997
497,33,497,10,1161,100,353.5
497,210,497,21,4591,100,387.79999999999995
497,26,497,0,407,100,353.09999999999997
497,10,497,4,845,100,349.5
497,54,497,0,1873,100,358.7
497,171,497,6,2792,100,381.49999999999994
497,17,497,13,881,100,349.99999999999994
497,53,497,0,2542,100,358.5
497,151,497,0,2282,100,378.09999999999997
497,56,497,38,4431,100,355.29999999999995
497,33,497,14,2341,100,353.1
497,139,497,32,4663,100,372.5
497,66,497,6,485,100,360.49999999999994
497,214,497,3,4538,100,390.4
497,15,497,4,4149,100,350.5
497,156,497,11,4529,100,377.99999999999994
497,127,497,44,3306,100,368.9
497,72,497,16,2178,100,360.69999999999993
497,95,497,57,3368,100,361.2
497,26,497,29,767,100,350.2
497,34,497,3,1947,100,354.4
497,45,497,0,2672,100,356.9
497,55,497,1,3911,100,358.79999999999995
497,211,497,22,3729,100,387.9
497,34,497,34,3364,100,351.3
497,57,497,7,2777,100,358.59999999999997
497,9,497,14,3039,100,348.3
497,96,497,102,5401,100,356.9
497,78,497,5,2920,100,363.0
497,180,497,2,3197,100,383.7
497,17,497,3,2220,100,350.99999999999994
497,62,497,7,6104,100,359.59999999999997
497,109,497,24,363,100,367.3
497,0,497,0,2588,100,347.9
497,127,497,7,1643,100,372.59999999999997
497,48,497,21,2968,100,355.4
497,175,497,2,2500,100,382.7
497,110,497,9,3360,100,369.0
497,46,497,27,1737,100,354.4
497,38,497,0,2204,100,355.5
497,115,497,49,3879,100,366.0
497,14,497,4,1858,100,350.3
497,57,497,17,3451,100,357.59999999999997
497,45,497,6,2913,100,356.29999999999995
497,135,497,0,2502,100,374.9
497,61,497,58,2269,100,354.29999999999995
497,28,497,2,261,100,353.3
497,38,497,28,1697,100,352.7
497,49,497,33,3531,100,354.4
497,49,497,5,1857,100,357.2
497,61,497,1,3451,100,359.99999999999994
497,155,497,18,2671,100,377.09999999999997
497,67,497,55,3683,100,355.79999999999995
497,278,497,46,4283,100,398.9
497,43,497,30,2771,100,353.5
497,209,497,4,3510,100,389.3
497,212,497,24,2008,100,387.90000000000003
497,89,497,11,3391,100,364.59999999999997
497,161,497,106,3644,100,369.49999999999994
497,102,497,21,3467,100,366.19999999999993
497,100,497,3,2251,100,367.59999999999997
497,20,497,8,3677,100,351.09999999999997
497,229,497,44,1576,100,389.3
497,10,497,11,682,100,348.79999999999995
497,43,497,16,582,100,354.9
496,104,496,13,3089,100,366.7
496,104,496,21,2234,100,365.9
496,31,496,9,1834,100,352.5
496,58,496,20,4250,100,356.8
496,80,496,9,2071,100,362.3
496,16,496,0,915,100,350.4
496,41,496,5,362,100,354.9
496,25,496,20,4126,100,350.2
496,170,496,30,4579,100,378.2
496,62,496,31,3484,100,356.49999999999994
496,61,496,1,2054,100,359.29999999999995
496,36,496,1,4640,100,354.29999999999995
496,166,496,14,2479,100,379.0
496,136,496,6,4447,100,373.79999999999995
496,119,496,53,1890,100,365.7
496,109,496,44,2856,100,364.6
496,59,496,3,2590,100,358.7
496,32,496,12,3383,100,352.4
496,198,496,8,3741,100,386.0
496,191,496,15,3215,100,383.9
496,7,496,1,313,100,348.49999999999994
496,26,496,3,4361,100,352.09999999999997
496,103,496,23,2744,100,365.5
496,89,496,1,2162,100,364.9
496,155,496,1,1836,100,378.09999999999997
496,58,496,4,1449,100,358.40000000000003
496,104,496,22,4243,100,365.8
496,149,496,5,2180,100,376.5
496,151,496,10,2827,100,376.4
496,937,496,11,1791,100,533.5
496,54,496,56,3143,100,352.4
496,22,496,14,1870,100,350.2
496,193,496,14,4265,100,384.40000000000003
496,94,496,40,3459,100,362.0
496,47,496,0,2640,100,356.59999999999997
496,166,496,59,4701,100,374.5
496,18,496,10,2120,100,349.8
496,13,496,1,2903,100,349.7
496,8,496,1,1004,100,348.7
496,152,496,11,3500,100,376.49999999999994
496,123,496,3,1535,100,371.5
496,126,496,0,3688,100,372.4
496,91,496,2,4215,100,365.2
496,18,496,12,6003,100,349.6
496,208,496,253,3653,100,363.5
496,64,496,10,3425,100,359.0
496,114,496,12,3928,100,368.8
496,122,496,2,3452,100,371.4
496,27,496,0,829,100,352.59999999999997
496,117,496,31,2539,100,367.49999999999994
496,186,496,17,2504,100,382.7
496,152,496,21,3950,100,375.49999999999994
496,91,496,43,3116,100,361.09999999999997
496,35,496,2,2174,100,354.0
496,30,496,10,3748,100,352.2
496,378,496,53,3781,100,417.5
496,72,496,8,1564,100,360.79999999999995
496,305,496,65,5145,100,401.7
496,94,496,0,2387,100,366.0
496,210,496,109,6043,100,378.3
496,191,496,8,4905,100,384.59999999999997
496,40,496,4,3883,100,354.8
496,70,496,16,1673,100,359.59999999999997
496,94,496,3,2978,100,365.7
496,36,496,4,917,100,354.0
496,83,496,3,1058,100,363.5
496,95,496,87,3786,100,357.5
496,78,496,4,2314,100,362.40000000000003
496,111,496,13,3506,100,368.09999999999997
496,18,496,15,2595,100,349.3
496,200,496,1,3282,100,387.09999999999997
496,141,496,5,2693,100,374.9
496,56,496,3,793,100,358.09999999999997
496,90,496,46,2588,100,360.59999999999997
496,45,496,16,2028,100,354.59999999999997
496,76,496,9,6419,100,361.5
496,44,496,3,2723,100,355.7
496,794,496,9,180,100,505.1
496,2374,496,1,3408,100,821.9
496,38,496,12,2110,100,353.6
496,147,496,2,3476,100,376.4
496,126,496,4,3116,100,372.0
496,167,496,0,1211,100,380.59999999999997
496,9,496,5,1389,100,348.5
496,25,496,26,2136,100,349.59999999999997
496,126,496,2,5002,100,372.2
496,94,496,1,3319,100,365.9
496,76,496,14,2544,100,361.0
496,40,496,56,974,100,349.59999999999997
496,82,496,21,112,100,361.49999999999994
496,18,496,23,416,100,348.5
496,57,496,16,4961,100,356.99999999999994
496,47,496,38,1910,100,352.79999999999995
496,34,496,3,4199,100,353.7
496,72,496,20,754,100,359.59999999999997
496,34,496,5,1045,100,353.5
496,124,496,11,2619,100,370.9
496,122,496,31,4826,100,368.49999999999994
496,10,496,1,24,100,349.09999999999997
496,33,496,14,2331,100,352.40000000000003
496,11,496,3,1971,100,349.09999999999997
496,51,496,1,3951,100,357.29999999999995
496,71,496,19,3134,100,359.5
496,108,496,13,2914,100,367.5
496,215,496,1,5036,100,390.09999999999997
496,32,496,1,958,100,353.49999999999994
496,87,496,14,4487,100,363.2
496,123,496,22,3512,100,369.6
496,23,496,10,1000,100,350.8
496,57,496,10,1705,100,357.59999999999997
496,105,496,57,2196,100,362.5
496,60,496,0,3016,100,359.2
496,160,496,1,2978,100,379.09999999999997
496,43,496,21,5233,100,353.7
496,34,496,16,686,100,352.4
496,60,496,2,3657,100,359.0
496,17,496,0,4567,100,350.59999999999997
496,16,496,2,3499,100,350.2
496,84,496,6,2252,100,363.4
496,33,496,49,2661,100,348.90000000000003
496,55,496,10,919,100,357.2
496,48,496,54,5406,100,351.40000000000003
496,69,496,30,2260,100,358.0
496,71,496,0,3128,100,361.4
496,67,496,3,3326,100,360.29999999999995
496,36,496,10,2973,100,353.4
496,83,496,0,1771,100,363.8
496,59,496,22,4447,100,356.8
496,23,496,2,3957,100,351.6
496,107,496,46,2657,100,363.99999999999994
496,175,496,87,5291,100,373.5
496,46,496,20,1481,100,354.4
496,30,496,13,3102,100,351.9
496,68,496,15,267,100,359.3
496,17,496,1,3702,100,350.49999999999994
496,84,496,22,5027,100,361.8
496,70,496,5,362,100,360.7
496,103,496,24,3523,100,365.40000000000003
496,63,496,13,4550,100,358.5
496,167,496,0,3964,100,380.59999999999997
496,58,496,41,1145,100,354.7
496,53,496,4,3621,100,357.40000000000003
496,61,496,25,6494,100,356.9
496,18,496,0,1067,100,350.8
496,13,496,1,173,100,349.7
496,79,496,4,1966,100,362.6
496,80,496,21,1754,100,361.09999999999997
496,152,496,1,2796,100,377.49999999999994
496,63,496,11,3729,100,358.7
496,15,496,1,2244,100,350.09999999999997
496,14,496,39,1053,100,346.1
496,31,496,13,2607,100,352.09999999999997
496,46,496,28,3869,100,353.59999999999997
496,239,496,70,6057,100,388.0
496,75,496,0,2995,100,362.2
496,44,496,0,1015,100,356.0
496,28,496,7,1938,100,352.1
496,22,496,0,1115,100,351.59999999999997
496,147,496,12,2239,100,375.4
496,74,496,6,4427,100,361.4
496,29,496,1,1281,100,352.9
496,35,496,9,2496,100,353.3
496,93,496,44,4494,100,361.40000000000003
496,77,496,8,1701,100,361.79999999999995
496,47,496,0,3185,100,356.59999999999997
496,101,496,15,632,100,365.9
496,78,496,0,857,100,362.8
496,56,496,670,930,100,291.4
496,63,496,1,3506,100,359.7
496,34,496,17,1438,100,352.3
496,107,496,121,3877,100,356.49999999999994
496,36,496,15,1836,100,352.9
496,90,496,0,108,100,365.2
495,52,495,17,3786,100,355.2
495,144,495,16,3094,100,373.7
495,184,495,185,2984,100,364.8
495,77,495,0,3821,100,361.9
495,45,495,5,3991,100,355.0
495,57,495,0,2068,100,357.9
495,157,495,1,2711,100,377.79999999999995
495,33,495,12,4467,100,351.90000000000003
495,180,495,5,3046,100,382.0
495,117,495,7,3680,100,369.2
495,32,495,9,3446,100,352.0
495,327,495,9,4195,100,411.0
495,73,495,23,1144,100,358.8
495,118,495,4,3712,100,369.70000000000005
495,87,495,1,1972,100,363.79999999999995
495,130,495,0,3214,100,372.5
495,103,495,6,1748,100,366.5
495,51,495,7,784,100,356.0
495,144,495,6,1885,100,374.7
495,198,495,89,4436,100,377.20000000000005
495,97,495,25,2197,100,363.4
495,67,495,44,3059,100,355.5
495,91,495,1,1100,100,364.59999999999997
495,43,495,4,3370,100,354.70000000000005
495,111,495,77,2773,100,361.0
495,60,495,4,2473,100,358.1
495,27,495,2,3147,100,351.7
495,296,495,206,3085,100,385.09999999999997
495,100,495,4,3099,100,366.1
495,59,495,4,2399,100,357.90000000000003
495,43,495,3,1787,100,354.8
495,55,495,22,3301,100,355.3
495,36,495,12,531,100,352.5
495,74,495,14,514,100,359.90000000000003
495,25,495,2,688,100,351.3
495,54,495,52,586,100,352.1
495,83,495,0,3960,100,363.1
495,60,495,18,3555,100,356.7
495,86,495,0,3934,100,363.7
495,89,495,272,4180,100,337.1
495,207,495,27,2905,100,385.2
495,58,495,4,4205,100,357.70000000000005
495,168,495,0,3249,100,380.1
495,114,495,29,4071,100,366.40000000000003
495,73,495,7,6558,100,360.40000000000003
495,297,495,19,3294,100,404.0
495,58,495,5,2990,100,357.6
495,94,495,4,3145,100,364.90000000000003
495,150,495,12,2019,100,375.3
495,48,495,20,891,100,354.1
495,26,495,31,5223,100,348.59999999999997
495,65,495,30,743,100,356.5
495,149,495,0,3190,100,376.3
495,91,495,19,2986,100,362.8
495,57,495,2,2537,100,357.7
495,106,495,41,2184,100,363.59999999999997
495,26,495,12,21,100,350.5
495,125,495,0,2936,100,371.5
495,69,495,4,2529,100,359.90000000000003
495,121,495,8,3248,100,369.9
495,150,495,23,4322,100,374.2
495,201,495,177,3394,100,369.0
495,98,495,51,4493,100,361.0
495,72,495,48,1139,100,356.09999999999997
495,707,495,38,3518,100,484.09999999999997
495,742,495,213,3936,100,473.59999999999997
495,82,495,20,3159,100,360.9
495,61,495,33,1770,100,355.4
495,31,495,9,1247,100,351.8
495,174,495,18,5824,100,379.5
495,31,495,28,466,100,349.9
495,105,495,6,5432,100,366.9
495,144,495,43,3290,100,371.0
495,60,495,3,2168,100,358.2
495,44,495,5,3137,100,354.8
495,44,495,1,596,100,355.2
495,10,495,2,316,100,348.3
495,86,495,365,1418,100,327.2
495,62,495,17,3045,100,357.2
495,38,495,6,1750,100,353.5
495,161,495,32,4958,100,375.5
495,7,495,23,1505,100,345.59999999999997
495,137,495,319,3187,100,342.0
495,62,495,44,1495,100,354.5
495,100,495,0,4523,100,366.5
495,75,495,55,2010,100,356.0
495,24,495,21,1382,100,349.2
495,73,495,16,1237,100,359.5
495,24,495,1,1510,100,351.2
495,478,495,48,4555,100,437.3
495,669,495,6,4169,100,479.7
495,150,495,5,4794,100,376.0
495,66,495,9,5589,100,358.8
495,90,495,17,3364,100,362.8
1000,77,1000,2,3442,100,715.1999999999999
1000,190,1000,2,3766,100,737.8
1000,181,1000,54,3902,100,730.8000000000001
1000,775,1000,0,1196,100,855.0
1000,117,1000,14,206,100,722.0
1000,235,1000,31,2546,100,743.9
1000,27,1000,0,3355,100,705.4
1000,106,1000,12,2302,100,720.0
1000,269,1000,40,3779,100,749.8
1000,485,1000,13,3017,100,795.7
1000,374,1000,10,5308,100,773.8
1000,342,1000,23,5074,100,766.1
1000,71,1000,21,1945,100,712.1
1000,51,1000,27,3364,100,707.5
1000,70,1000,2,4312,100,713.8
1000,68,1000,4,1158,100,713.2
1000,136,1000,123,1959,100,714.9000000000001
1000,238,1000,0,4339,100,747.6
1000,61,1000,15,757,100,710.7
1000,363,1000,426,4303,100,730.0
1000,155,1000,3,3564,100,730.7
1000,314,1000,8,2793,100,762.0
1000,153,1000,556,329,100,675.0
1000,28,1000,12,2969,100,704.4
1000,0,1000,0,3042,100,700.0
1000,60,1000,7,975,100,711.3
1000,62,1000,40,2835,100,708.4
1000,88,1000,0,140,100,717.6
1000,261,1000,35,4283,100,748.7
1000,376,1000,381,3831,100,737.1
1000,26,1000,39,1368,100,701.3000000000001
1000,323,1000,35,2746,100,761.1
1000,47,1000,3,2849,100,709.1
1000,270,1000,33,1433,100,750.7
1000,54,1000,0,2568,100,710.8
1000,173,1000,24,3548,100,732.2
1000,149,1000,17,2336,100,728.0999999999999
1000,74,1000,4,3929,100,714.4
1000,100,1000,21,4368,100,717.9
1000,475,1000,14,1498,100,793.6
1000,248,1000,2,4753,100,749.4
1000,148,1000,0,2113,100,729.6
1000,152,1000,10,1581,100,729.4
1000,157,1000,0,3113,100,731.4
1000,34,1000,3,1335,100,706.5
1000,93,1000,197,5103,100,698.9
1000,168,1000,84,2564,100,725.2
1000,95,1000,91,3492,100,709.9
1000,301,1000,126,4868,100,747.6
1000,80,1000,30,1585,100,713.0
1000,59,1000,10,4758,100,710.8
999,157,999,24,2720,100,728.3
999,219,999,39,1939,100,739.1999999999999
999,102,999,38,187,100,715.9
999,179,999,17,3109,100,733.3999999999999
999,79,999,9,3567,100,714.1999999999999
999,326,999,50,5647,100,759.5
999,247,999,39,2504,100,744.8
999,177,999,15,3319,100,733.1999999999999
999,72,999,20,5619,100,711.6999999999999
999,460,999,178,2182,100,773.5
999,263,999,0,1008,100,751.9
999,55,999,2,2430,100,710.0999999999999
999,83,999,20,2305,100,713.9
999,354,999,181,5123,100,751.9999999999999
999,42,999,3,651,100,707.4
999,51,999,5,1540,100,709.0
999,99,999,1,1557,100,718.9999999999999
999,122,999,9,4255,100,722.8
999,177,999,92,2747,100,725.4999999999999
999,67,999,26,1294,100,710.0999999999999
999,210,999,5,2433,100,740.8
999,277,999,29,5209,100,751.8
999,250,999,1,3577,100,749.1999999999999
999,389,999,233,2416,100,753.8000000000001
999,346,999,4,1430,100,768.1
999,64,999,22,1347,100,709.8999999999999
999,43,999,42,2278,100,703.6999999999999
999,252,999,17,2118,100,747.9999999999999
999,34,999,10,798,100,705.0999999999999
999,52,999,5,3703,100,709.1999999999999
999,86,999,23,3143,100,714.2
999,84,999,46,1400,100,711.4999999999999
999,444,999,20,5633,100,786.1
999,604,999,41,3227,100,816.0
999,170,999,72,4111,100,726.0999999999999
999,120,999,19,3236,100,721.4
999,32,999,1,3896,100,705.5999999999999
999,248,999,51,3141,100,743.8
999,211,999,5,2580,100,741.0
999,153,999,37,1789,100,726.1999999999999
999,87,999,10,1441,100,715.6999999999999
999,70,999,54,2417,100,707.9
999,108,999,127,1689,100,708.1999999999999
999,176,999,32,4565,100,731.3
999,443,999,130,3549,100,774.9
998,93,998,11,839,100,716.1
998,183,998,10,1825,100,734.2
998,34,998,5,95,100,704.8999999999999
998,409,998,18,5496,100,778.5999999999999
998,29,998,14,447,100,702.9999999999999
998,351,998,23,3032,100,766.5
998,344,998,8,6013,100,766.5999999999999
998,62,998,19,4922,100,709.1
998,418,998,83,4828,100,773.9000000000001
998,141,998,22,3313,100,724.5999999999999
998,181,998,1,4374,100,734.6999999999999
998,42,998,11,3687,100,705.9
998,63,998,0,3799,100,711.2
998,219,998,3,3712,100,742.0999999999999
998,156,998,2,1486,100,729.5999999999999
998,44,998,3,1021,100,707.0999999999999
998,392,998,41,3442,100,772.9
998,194,998,57,4413,100,731.6999999999998
998,212,998,9,2858,100,740.1
998,112,998,0,2106,100,721.0
998,134,998,76,4113,100,717.7999999999998
998,111,998,89,3787,100,711.9
998,117,998,61,967,100,715.9
998,96,998,16,763,100,716.1999999999999
998,302,998,5,4238,100,758.5
998,113,998,1,1830,100,721.1
998,76,998,0,1011,100,713.8
998,184,998,2,1655,100,735.1999999999998
998,75,998,9,4703,100,712.6999999999999
998,311,998,1,3689,100,760.6999999999999
998,126,998,65,1329,100,717.3
998,184,998,0,4120,100,735.3999999999999
998,166,998,6,3385,100,731.1999999999999
998,78,998,6,3699,100,713.6
998,275,998,0,2100,100,753.5999999999999
997,245,997,3,1054,100,746.6
997,140,997,66,2050,100,719.3
997,84,997,14,1885,100,713.3
997,125,997,4,76,100,722.5
997,95,997,105,3972,100,706.4
997,43,997,7,720,100,705.8
997,216,997,479,4476,100,693.2
997,358,997,104,3763,100,759.1
997,48,997,7,480,100,706.8
997,153,997,8,5351,100,727.7
997,63,997,88,3653,100,701.7
997,290,997,18,3944,100,754.1
997,245,997,48,3837,100,742.1
997,155,997,8,1121,100,728.1
997,196,997,157,4041,100,721.4
997,49,997,41,2145,100,703.5999999999999
997,379,997,18,201,100,771.9
997,134,997,2,2390,100,724.4999999999999
997,97,997,28,1794,100,714.5
997,88,997,235,1967,100,692.0
997,104,997,347,4006,100,683.9999999999999
997,216,997,27,5037,100,738.4
997,40,997,36,572,100,702.3
997,60,997,131,1435,100,696.8
997,144,997,25,1826,100,724.1999999999999
997,153,997,25,2677,100,726.0
997,285,997,23,4809,100,752.6
997,0,997,3,3042,100,697.6
997,339,997,31,1839,100,762.5999999999999
997,75,997,26,3885,100,710.3
997,115,997,34,3865,100,717.5
997,42,997,23,1632,100,704.0
997,52,997,26,273,100,705.6999999999999
997,129,997,34,1478,100,720.3
997,46312,997,26421,2289,100,7318.200000000001
997,147,997,3,148,100,727.0
997,243,997,6,5100,100,745.9
997,214,997,12,3497,100,739.4999999999999
997,75,997,70,3205,100,705.9
997,104,997,5,45,100,718.1999999999999
997,479,997,4,3408,100,793.3000000000001
997,109,997,17,3259,100,717.9999999999999
997,310,997,35,3226,100,756.4
996,247,996,101,4065,100,736.5
996,53,996,12,1716,100,706.6
996,30,996,23,204,100,700.9000000000001
996,140,996,14,4650,100,723.8000000000001
996,87,996,105,2017,100,704.1
996,59,996,6,1925,100,708.4
996,58,996,9,853,100,707.9000000000001
996,225,996,44,2248,100,737.8000000000001
996,293,996,5,1079,100,755.3000000000001
996,93,996,58,4110,100,710.0000000000001
996,121,996,15,4279,100,719.9000000000001
996,86,996,0,1805,100,714.4000000000001
996,208,996,2,2250,100,738.6
996,42,996,4,1565,100,705.2
996,438,996,80,3198,100,776.8000000000001
996,419,996,940,3673,100,687.0000000000001
996,516,996,23,1504,100,798.1000000000001
996,65,996,3,5744,100,709.9000000000001
996,99,996,1,2229,100,716.9
996,228,996,13,2633,100,741.5000000000001
996,59,996,9,4329,100,708.1
996,448,996,22,1889,100,784.6
996,44,996,2,836,100,705.8
